41	Logicalname	HierarchyTerm
41	LABEL	Common
41	LABEL	Generic
41	LABEL	S_Class
41	LABEL	Type_Individual
41	INSTANCEOF	32		<!-- HierarchyTerm	INSTANCEOF	ThesaurusNotionType -->
41	ISA	36		<!-- HierarchyTerm	ISA	Term -->
41	ISA	45		<!-- HierarchyTerm	ISA	ThesaurusConcept -->
41	RELATION	267		<!-- HierarchyTerm	RELATION	created -->
41	RELATION	268		<!-- HierarchyTerm	RELATION	modified -->
41	RELATION	269		<!-- HierarchyTerm	RELATION	dewey -->
41	RELATION	270		<!-- HierarchyTerm	RELATION	taxonomic_code -->
41	RELATION	283		<!-- HierarchyTerm	RELATION	hierarchical_association -->
41	RELATION	284		<!-- HierarchyTerm	RELATION	equivalence_association -->
41	RELATION	285		<!-- HierarchyTerm	RELATION	associative_relation -->
41	RELATION	287		<!-- HierarchyTerm	RELATION	RT -->
41	RELATION	288		<!-- HierarchyTerm	RELATION	UF -->
41	RELATION	289		<!-- HierarchyTerm	RELATION	ALT -->
41	RELATION	296		<!-- HierarchyTerm	RELATION	exact_equivalence -->
41	RELATION	297		<!-- HierarchyTerm	RELATION	partial_equivalence -->
41	RELATION	298		<!-- HierarchyTerm	RELATION	narrower_equivalence -->
41	RELATION	299		<!-- HierarchyTerm	RELATION	broader_equivalence -->
41	RELATION	300		<!-- HierarchyTerm	RELATION	inexact_equivalence -->
41	RELATION	301		<!-- HierarchyTerm	RELATION	single_to_multiple_equivalence -->
41	RELATION	303		<!-- HierarchyTerm	RELATION	UF_Translation -->
41	RELATION	308		<!-- HierarchyTerm	RELATION	gave_name_to -->
41	RELATION	309		<!-- HierarchyTerm	RELATION	had_name -->
41	RELATION	311		<!-- HierarchyTerm	RELATION	editor -->
41	RELATION	321		<!-- HierarchyTerm	RELATION	found_in -->
41	RELATION	322		<!-- HierarchyTerm	RELATION	not_found_in -->
41	RELATION	656		<!-- HierarchyTerm	RELATION	has_external_link -->
42	Neo4j_Id	42
42	Logicalname	TopTerm
42	LABEL	Common
42	LABEL	Generic
42	LABEL	S_Class
42	LABEL	Type_Individual
42	INSTANCEOF	32		<!-- TopTerm	INSTANCEOF	ThesaurusNotionType -->
42	ISA	41		<!-- TopTerm	ISA	HierarchyTerm -->
42	RELATION	323		<!-- TopTerm	RELATION	belongs_to_hierarchy -->
42	RELATION	650		<!-- TopTerm	RELATION	belongs_to_facet -->
43	Neo4j_Id	43
43	Logicalname	Non-PreferredTerm
43	LABEL	Common
43	LABEL	Generic
43	LABEL	S_Class
43	LABEL	Type_Individual
43	INSTANCEOF	34		<!-- Non-PreferredTerm	INSTANCEOF	ThesaurusExpressionType -->
43	ISA	36		<!-- Non-PreferredTerm	ISA	Term -->
44	Neo4j_Id	44
44	Logicalname	UsedForTerm
44	LABEL	Common
44	LABEL	Generic
44	LABEL	S_Class
44	LABEL	Type_Individual
44	INSTANCEOF	34		<!-- UsedForTerm	INSTANCEOF	ThesaurusExpressionType -->
44	ISA	43		<!-- UsedForTerm	ISA	Non-PreferredTerm -->
45	Neo4j_Id	45
45	Logicalname	ThesaurusConcept
45	LABEL	Common
45	LABEL	Generic
45	LABEL	S_Class
45	LABEL	Type_Individual
45	INSTANCEOF	32		<!-- ThesaurusConcept	INSTANCEOF	ThesaurusNotionType -->
45	ISA	33		<!-- ThesaurusConcept	ISA	ThesaurusNotion -->
45	RELATION	324		<!-- ThesaurusConcept	RELATION	scope_note -->
45	RELATION	325		<!-- ThesaurusConcept	RELATION	translations_scope_note -->
45	RELATION	326		<!-- ThesaurusConcept	RELATION	comment -->
45	RELATION	327		<!-- ThesaurusConcept	RELATION	historical_note -->
45	RELATION	651		<!-- ThesaurusConcept	RELATION	note -->
46	Neo4j_Id	46
46	Logicalname	NodeLabel
46	LABEL	Common
46	LABEL	Generic
46	LABEL	S_Class
46	LABEL	Type_Individual
46	INSTANCEOF	32		<!-- NodeLabel	INSTANCEOF	ThesaurusNotionType -->
46	ISA	40		<!-- NodeLabel	ISA	Descriptor -->
47	Neo4j_Id	47
47	Logicalname	Facet
47	LABEL	Common
47	LABEL	Generic
47	LABEL	M1_Class
47	LABEL	Type_Individual
47	RELATION	266		<!-- Facet	RELATION	letter_code -->
47	RELATION	652		<!-- Facet	RELATION	class_scope_note -->
47	RELATION	653		<!-- Facet	RELATION	class_note -->
48	Neo4j_Id	48
48	Logicalname	Hierarchy
48	LABEL	Common
48	LABEL	Generic
48	LABEL	M1_Class
48	LABEL	Type_Individual
48	ISA	47		<!-- Hierarchy	ISA	Facet -->
49	Neo4j_Id	49
49	Logicalname	NonAbstractConcept
49	LABEL	Common
49	LABEL	Generic
49	LABEL	S_Class
49	LABEL	Type_Individual
49	INSTANCEOF	32		<!-- NonAbstractConcept	INSTANCEOF	ThesaurusNotionType -->
49	ISA	45		<!-- NonAbstractConcept	ISA	ThesaurusConcept -->
50	Neo4j_Id	50
50	Logicalname	DeweyNumber
50	LABEL	Common
50	LABEL	Generic
50	LABEL	S_Class
50	LABEL	Type_Individual
50	RELATION	480		<!-- DeweyNumber	RELATION	Label800001 -->
51	Neo4j_Id	51
51	Logicalname	TaxonomicCode
51	LABEL	Common
51	LABEL	Generic
51	LABEL	S_Class
51	LABEL	Type_Individual
51	RELATION	481		<!-- TaxonomicCode	RELATION	Label800002 -->
52	Neo4j_Id	52
52	Logicalname	Date
52	LABEL	Common
52	LABEL	Generic
52	LABEL	S_Class
52	LABEL	Type_Individual
53	Neo4j_Id	53
53	Logicalname	Word
53	LABEL	Common
53	LABEL	Generic
53	LABEL	S_Class
53	LABEL	Type_Individual
53	INSTANCEOF	32		<!-- Word	INSTANCEOF	ThesaurusNotionType -->
54	Neo4j_Id	54
54	Logicalname	CollectiveConcept
54	LABEL	Common
54	LABEL	Generic
54	LABEL	S_Class
54	LABEL	Type_Individual
54	INSTANCEOF	32		<!-- CollectiveConcept	INSTANCEOF	ThesaurusNotionType -->
